product_id, item_class, product_series, product_style, product_size, created_at         , updated_at         , product_name
P1311     , CLS-A     , SER-248       , STY-181      , SZ-004      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1311
P1312     , CLS-A     , SER-248       , STY-181      , SZ-022      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1312
P1313     , CLS-A     , SER-248       , STY-181      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1313
P1314     , CLS-A     , SER-248       , STY-181      , SZ-043      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1314
P1315     , CLS-A     , SER-248       , STY-181      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1315
P1316     , CLS-A     , SER-248       , STY-181      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1316
P1317     , CLS-A     , SER-249       , STY-181      , SZ-004      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1317
P1318     , CLS-A     , SER-249       , STY-181      , SZ-022      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1318
P1319     , CLS-A     , SER-249       , STY-181      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1319
P1320     , CLS-A     , SER-249       , STY-181      , SZ-043      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1320
P1321     , CLS-A     , SER-249       , STY-181      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1321
P1322     , CLS-A     , SER-249       , STY-181      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1322
P1323     , CLS-A     , SER-250       , STY-182      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1323
P1324     , CLS-A     , SER-250       , STY-182      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1324
P1325     , CLS-A     , SER-250       , STY-182      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1325
P1326     , CLS-A     , SER-250       , STY-182      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1326
P1327     , CLS-A     , SER-250       , STY-182      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1327
P1328     , CLS-A     , SER-250       , STY-182      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1328
P1329     , CLS-A     , SER-250       , STY-182      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1329
P1330     , CLS-A     , SER-251       , STY-183      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1330
P1331     , CLS-A     , SER-251       , STY-183      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1331
P1332     , CLS-A     , SER-251       , STY-183      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1332
P1333     , CLS-A     , SER-251       , STY-183      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1333
P1334     , CLS-A     , SER-251       , STY-183      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1334
P1335     , CLS-A     , SER-252       , STY-184      , SZ-011      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1335
P1336     , CLS-A     , SER-252       , STY-184      , SZ-020      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1336
P1337     , CLS-A     , SER-252       , STY-184      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1337
P1338     , CLS-A     , SER-252       , STY-184      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1338
P1339     , CLS-A     , SER-252       , STY-184      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1339
P1340     , CLS-A     , SER-253       , STY-185      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1340
P1341     , CLS-A     , SER-253       , STY-185      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1341
P1342     , CLS-A     , SER-253       , STY-185      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1342
P1343     , CLS-A     , SER-253       , STY-185      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1343
P1344     , CLS-A     , SER-253       , STY-185      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1344
P1345     , CLS-A     , SER-253       , STY-185      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1345
P1346     , CLS-A     , SER-253       , STY-185      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1346
P1347     , CLS-A     , SER-253       , STY-185      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1347
P1348     , CLS-A     , SER-253       , STY-185      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1348
P1349     , CLS-A     , SER-253       , STY-185      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1349
P1350     , CLS-A     , SER-253       , STY-185      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1350
P1351     , CLS-A     , SER-254       , STY-186      , SZ-001      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1351
P1352     , CLS-A     , SER-254       , STY-186      , SZ-049      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1352
P1353     , CLS-A     , SER-254       , STY-186      , SZ-060      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1353
P1354     , CLS-A     , SER-254       , STY-186      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1354
P1355     , CLS-A     , SER-254       , STY-186      , SZ-067      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1355
P1356     , CLS-A     , SER-254       , STY-186      , SZ-073      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1356
P1357     , CLS-A     , SER-255       , STY-187      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1357
P1358     , CLS-A     , SER-255       , STY-187      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1358
P1359     , CLS-A     , SER-255       , STY-187      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1359
P1360     , CLS-A     , SER-255       , STY-187      , SZ-023      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1360
P1361     , CLS-A     , SER-255       , STY-187      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1361
P1362     , CLS-A     , SER-255       , STY-187      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1362
P1363     , CLS-A     , SER-255       , STY-187      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1363
P1364     , CLS-A     , SER-256       , STY-188      , SZ-011      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1364
P1365     , CLS-A     , SER-256       , STY-188      , SZ-020      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1365
P1366     , CLS-A     , SER-256       , STY-188      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1366
P1367     , CLS-A     , SER-256       , STY-188      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1367
P1368     , CLS-A     , SER-256       , STY-188      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1368
P1369     , CLS-A     , SER-256       , STY-188      , SZ-055      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1369
P1370     , CLS-A     , SER-256       , STY-188      , SZ-057      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1370
P1371     , CLS-A     , SER-257       , STY-189      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1371
P1372     , CLS-A     , SER-257       , STY-189      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1372
P1373     , CLS-A     , SER-257       , STY-189      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1373
P1374     , CLS-A     , SER-257       , STY-189      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1374
P1375     , CLS-A     , SER-257       , STY-189      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1375
P1376     , CLS-A     , SER-260       , STY-190      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1376
P1377     , CLS-A     , SER-260       , STY-190      , SZ-072      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1377
P1378     , CLS-A     , SER-260       , STY-190      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1378
P1379     , CLS-A     , SER-258       , STY-190      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1379
P1380     , CLS-A     , SER-258       , STY-190      , SZ-072      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1380
P1381     , CLS-A     , SER-258       , STY-190      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1381
P1382     , CLS-A     , SER-259       , STY-190      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1382
P1383     , CLS-A     , SER-259       , STY-190      , SZ-072      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1383
P1384     , CLS-A     , SER-259       , STY-190      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1384
P1385     , CLS-A     , SER-261       , STY-191      , SZ-019      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1385
P1386     , CLS-A     , SER-261       , STY-191      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1386
P1387     , CLS-A     , SER-261       , STY-191      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1387
P1388     , CLS-A     , SER-262       , STY-192      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1388
P1389     , CLS-A     , SER-262       , STY-192      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1389
P1390     , CLS-A     , SER-263       , STY-193      , SZ-019      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1390
P1391     , CLS-A     , SER-264       , STY-193      , SZ-019      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1391
P1392     , CLS-A     , SER-265       , STY-194      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1392
P1393     , CLS-A     , SER-265       , STY-194      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1393
P1394     , CLS-A     , SER-265       , STY-194      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1394
P1395     , CLS-A     , SER-266       , STY-195      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1395
P1396     , CLS-A     , SER-266       , STY-195      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1396
P1397     , CLS-A     , SER-267       , STY-196      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1397
P1398     , CLS-A     , SER-268       , STY-196      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1398
P1399     , CLS-A     , SER-267       , STY-196      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1399
P1400     , CLS-A     , SER-268       , STY-196      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1400
P1401     , CLS-A     , SER-269       , STY-197      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1401
P1402     , CLS-A     , SER-270       , STY-197      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1402
P1403     , CLS-A     , SER-269       , STY-197      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1403
P1404     , CLS-A     , SER-270       , STY-197      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1404
P1405     , CLS-A     , SER-271       , STY-198      , SZ-019      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1405
P1406     , CLS-A     , SER-271       , STY-198      , SZ-019      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1406
P1407     , CLS-A     , SER-272       , STY-199      , SZ-022      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1407
P1408     , CLS-A     , SER-272       , STY-199      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1408
P1409     , CLS-A     , SER-272       , STY-199      , SZ-042      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1409
P1410     , CLS-A     , SER-272       , STY-199      , SZ-043      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1410
P1411     , CLS-A     , SER-272       , STY-199      , SZ-046      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1411
P1412     , CLS-A     , SER-272       , STY-199      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1412
P1413     , CLS-A     , SER-272       , STY-199      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1413
P1414     , CLS-A     , SER-272       , STY-199      , SZ-064      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1414
P1415     , CLS-A     , SER-272       , STY-199      , SZ-076      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1415
P1416     , CLS-A     , SER-273       , STY-199      , SZ-022      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1416
P1417     , CLS-A     , SER-273       , STY-199      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1417
P1418     , CLS-A     , SER-273       , STY-199      , SZ-042      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1418
P1419     , CLS-A     , SER-273       , STY-199      , SZ-043      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1419
P1420     , CLS-A     , SER-273       , STY-199      , SZ-046      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1420
P1421     , CLS-A     , SER-273       , STY-199      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1421
P1422     , CLS-A     , SER-273       , STY-199      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1422
P1423     , CLS-A     , SER-273       , STY-199      , SZ-064      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1423
P1424     , CLS-A     , SER-273       , STY-199      , SZ-076      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1424
P1425     , CLS-A     , SER-274       , STY-200      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1425
P1426     , CLS-A     , SER-274       , STY-200      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1426
P1427     , CLS-A     , SER-274       , STY-200      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1427
P1428     , CLS-A     , SER-274       , STY-200      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1428
P1429     , CLS-A     , SER-274       , STY-200      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1429
P1430     , CLS-A     , SER-274       , STY-200      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1430
P1431     , CLS-A     , SER-274       , STY-200      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1431
P1432     , CLS-A     , SER-275       , STY-201      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1432
P1433     , CLS-A     , SER-275       , STY-201      , SZ-069      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1433
P1434     , CLS-A     , SER-275       , STY-201      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1434
P1435     , CLS-A     , SER-276       , STY-202      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1435
P1436     , CLS-A     , SER-276       , STY-202      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1436
P1437     , CLS-A     , SER-276       , STY-202      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1437
P1438     , CLS-A     , SER-276       , STY-202      , SZ-013      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1438
P1439     , CLS-A     , SER-276       , STY-202      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1439
P1440     , CLS-A     , SER-276       , STY-202      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1440
P1441     , CLS-A     , SER-277       , STY-203      , SZ-011      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1441
P1442     , CLS-A     , SER-277       , STY-203      , SZ-020      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1442
P1443     , CLS-A     , SER-277       , STY-203      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1443
P1444     , CLS-A     , SER-277       , STY-203      , SZ-034      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1444
P1445     , CLS-A     , SER-277       , STY-203      , SZ-035      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1445
P1446     , CLS-A     , SER-278       , STY-204      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1446
P1447     , CLS-A     , SER-278       , STY-204      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1447
P1448     , CLS-A     , SER-278       , STY-204      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1448
P1449     , CLS-A     , SER-278       , STY-204      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1449
P1450     , CLS-A     , SER-278       , STY-204      , SZ-040      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1450
P1451     , CLS-A     , SER-278       , STY-204      , SZ-041      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1451
P1452     , CLS-A     , SER-278       , STY-204      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1452
P1453     , CLS-A     , SER-279       , STY-205      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1453
P1454     , CLS-A     , SER-279       , STY-205      , SZ-009      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1454
P1455     , CLS-A     , SER-279       , STY-205      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1455
P1456     , CLS-A     , SER-279       , STY-205      , SZ-054      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1456
P1457     , CLS-A     , SER-280       , STY-206      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1457
P1458     , CLS-A     , SER-280       , STY-206      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1458
P1459     , CLS-A     , SER-280       , STY-206      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1459
